,nb_id,longer_beginning,longer_ending,has_author,has_equation,jupyter_prop,markdown_prop,num_contrib,image_prop,is_education,has_links,has_comments,md_frequency,has_title,num_commits,md_format,non_exec_prop,exec_inorder,exec_skips,has_error
2161,1184028,False,True,False,False,high,medium,lower,low,True,True,True,medium,False,lower,True,low,higher,lower,False
2162,1184974,False,False,False,False,low,medium,higher,low,True,False,True,low,False,lower,False,low,higher,lower,False
2163,1185142,False,False,False,False,high,low,lower,low,False,False,True,low,False,higher,False,low,higher,lower,False
2164,1185238,True,False,False,False,high,medium,lower,low,True,False,True,high,True,lower,False,low,higher,lower,False
2165,1185597,False,False,False,False,high,medium,lower,medium,False,False,True,medium,False,lower,False,low,higher,lower,False
2166,1186101,True,False,False,False,high,medium,lower,medium,True,False,True,high,True,lower,False,low,higher,lower,False
2167,1186388,False,False,False,True,high,medium,lower,medium,False,True,True,medium,True,lower,True,low,higher,higher,False
2168,1187655,True,False,False,False,high,medium,lower,low,False,False,True,medium,True,lower,True,low,higher,lower,False
2169,1187762,False,True,False,False,high,medium,lower,low,True,False,True,medium,True,lower,False,low,higher,lower,False
2170,1192065,True,False,False,False,high,medium,lower,medium,False,True,True,medium,True,lower,True,low,higher,lower,False
2171,1192363,False,False,False,False,high,medium,lower,low,False,False,True,medium,True,lower,False,low,higher,lower,False
2172,1192700,False,False,False,True,high,medium,lower,low,True,False,False,high,True,lower,False,low,higher,lower,False
2173,1194510,False,False,False,False,high,medium,lower,low,True,False,True,medium,True,lower,True,high,higher,lower,False
2174,1195448,True,False,False,True,high,medium,lower,low,True,False,True,medium,True,lower,True,low,lower,lower,False
2175,1195538,True,False,False,False,high,medium,lower,low,False,False,True,high,True,lower,False,low,higher,lower,True
2176,1196272,True,False,False,False,high,medium,lower,medium,False,False,True,high,True,lower,True,low,higher,lower,False
2177,1196946,False,True,False,False,high,medium,lower,low,True,True,True,medium,False,lower,False,low,higher,lower,True
2178,1197620,True,False,False,False,medium,medium,lower,low,False,False,True,medium,False,lower,False,low,higher,lower,True
2179,1197769,False,False,False,False,high,medium,lower,low,False,False,False,low,True,lower,True,low,higher,lower,False
2180,1197770,False,False,False,False,high,medium,lower,low,False,False,False,low,True,lower,True,low,higher,lower,False
2181,1197771,False,False,False,False,high,medium,lower,low,False,False,False,low,True,lower,True,low,higher,lower,False
2182,1198231,True,False,False,True,high,medium,lower,medium,True,True,True,high,False,lower,False,medium,higher,lower,False
2183,1198379,False,False,True,False,high,medium,lower,medium,False,False,True,medium,False,lower,False,low,higher,higher,False
2184,1198564,True,False,False,True,high,high,lower,low,True,True,True,medium,True,lower,True,medium,higher,lower,False
2185,1198770,False,True,False,False,high,medium,lower,high,False,False,True,medium,True,lower,False,low,higher,lower,False
2186,1198848,False,False,False,False,high,medium,lower,low,True,False,True,medium,True,lower,False,low,higher,lower,False
2187,1199080,False,True,False,True,low,medium,lower,medium,True,True,True,medium,False,lower,True,medium,higher,lower,False
2188,1199106,True,False,True,True,high,medium,lower,medium,True,True,True,medium,True,lower,True,low,higher,higher,False
2189,1199603,False,False,False,False,medium,medium,lower,low,False,False,True,medium,False,lower,False,low,higher,lower,True
2190,1200727,False,False,True,False,high,medium,lower,low,False,False,True,medium,True,lower,False,low,higher,lower,False
2191,1201017,True,False,False,False,high,medium,lower,medium,False,False,True,medium,False,lower,False,low,higher,higher,False
2192,1201202,True,False,False,True,high,medium,lower,medium,True,True,True,medium,True,lower,True,low,higher,higher,False
2193,1201227,True,False,False,True,high,medium,lower,medium,True,True,True,medium,True,lower,True,low,higher,higher,False
2194,1201365,True,False,False,False,high,medium,lower,low,False,False,False,medium,True,lower,True,low,higher,higher,False
2195,1202156,True,True,False,True,high,medium,lower,medium,True,False,True,medium,False,higher,True,low,higher,lower,False
2196,1203012,True,False,False,True,high,medium,lower,low,True,True,True,medium,True,lower,True,low,higher,lower,False
2197,1203769,True,True,False,True,high,medium,lower,medium,True,True,True,high,False,lower,True,medium,higher,lower,True
2198,1203855,False,False,False,False,high,medium,lower,medium,True,False,False,medium,False,lower,False,low,higher,lower,False
2199,1203856,True,True,False,True,high,medium,lower,medium,True,True,True,high,False,lower,True,medium,higher,lower,True
2200,1204311,True,False,False,False,high,low,lower,medium,False,False,True,low,True,lower,True,low,higher,lower,True
2201,1205767,False,False,False,False,high,low,lower,medium,True,False,True,low,False,lower,False,low,higher,lower,False
2202,1205768,False,False,False,False,high,low,lower,medium,True,False,True,low,False,lower,False,low,higher,lower,False
2203,1205980,True,False,False,False,high,medium,lower,low,True,True,True,medium,True,lower,True,low,lower,higher,True
2204,1206150,True,False,False,False,high,medium,higher,low,True,True,True,medium,False,lower,True,low,higher,lower,False
2205,1206498,True,False,False,False,high,medium,lower,low,True,True,True,medium,True,lower,False,low,lower,lower,False
2206,1209113,False,False,False,False,high,medium,lower,low,False,False,True,medium,False,lower,False,low,higher,lower,False
2207,1209389,False,True,False,True,high,medium,lower,low,True,False,True,high,True,lower,False,low,higher,lower,False
2208,1210666,False,False,False,False,high,medium,lower,low,False,False,True,medium,True,lower,False,low,higher,lower,False
2209,1210800,False,False,False,False,high,medium,lower,low,False,False,True,medium,True,lower,False,low,higher,lower,False
2210,1210996,True,False,False,False,high,medium,higher,low,True,False,True,medium,True,lower,False,low,higher,lower,False
2211,1212348,False,False,False,True,medium,medium,lower,medium,True,True,False,low,False,lower,True,low,higher,higher,False
2212,1212533,False,False,False,True,medium,medium,lower,medium,True,True,False,low,False,lower,True,low,higher,higher,False
2213,1213683,False,True,False,False,low,medium,lower,low,False,False,True,high,True,lower,False,low,higher,lower,False
2214,1214094,True,False,False,False,high,medium,lower,low,False,False,True,high,True,lower,False,low,higher,lower,False
2215,1214779,True,False,False,False,high,medium,lower,medium,True,False,True,medium,False,higher,False,low,higher,lower,False
2216,1215903,False,False,False,False,high,low,lower,medium,True,False,True,low,False,lower,False,low,higher,higher,False
2217,1215904,False,False,False,False,high,low,lower,medium,True,False,True,low,False,lower,False,low,higher,higher,False
2218,1216292,True,False,False,False,high,medium,lower,low,True,True,True,medium,False,lower,True,high,higher,lower,False
2219,1216738,False,True,False,True,high,medium,lower,medium,False,False,True,high,True,lower,False,low,higher,lower,False
2220,1217590,False,True,True,False,high,medium,lower,low,False,False,True,high,True,higher,False,high,higher,lower,False
2221,1217868,False,False,False,True,high,high,lower,high,True,False,True,medium,True,lower,True,low,higher,lower,False
2222,1220043,True,False,False,False,high,medium,lower,low,False,False,True,high,True,lower,False,low,higher,lower,True
2223,1220044,True,False,False,False,high,medium,lower,low,False,False,True,high,True,lower,False,low,higher,lower,True
2224,1220583,True,True,False,False,medium,high,lower,medium,True,True,True,medium,True,lower,True,low,higher,lower,False
2225,1220660,True,False,False,True,high,medium,lower,medium,False,True,True,low,False,lower,True,low,higher,higher,False
2226,1222615,True,False,False,True,high,medium,lower,low,False,True,True,high,True,lower,True,low,higher,lower,False
2227,1222720,True,False,False,True,high,medium,lower,low,False,True,True,high,True,lower,True,low,higher,lower,False
2228,1224013,True,False,False,True,high,medium,lower,low,True,True,True,high,True,lower,True,low,higher,lower,False
2229,1225425,True,False,False,False,high,medium,lower,high,False,False,True,medium,False,lower,False,low,lower,higher,False
2230,1225726,True,False,False,True,high,medium,lower,low,True,True,True,high,True,lower,True,low,higher,lower,False
2231,1226084,False,False,False,False,high,medium,lower,low,True,False,True,medium,True,lower,True,high,higher,lower,False
2232,1226956,True,True,False,False,medium,high,lower,medium,True,True,True,medium,True,lower,True,low,higher,lower,False
2233,1226957,True,True,False,False,medium,high,lower,medium,True,True,True,medium,True,lower,True,low,higher,lower,False
2234,1226982,True,False,False,False,high,medium,lower,medium,True,True,True,medium,True,lower,False,low,higher,higher,False
2235,1227159,False,True,False,False,high,medium,lower,medium,True,True,True,medium,False,lower,False,low,higher,lower,False
2236,1228168,False,False,False,False,high,medium,lower,low,False,True,True,low,False,lower,True,low,higher,lower,False
2237,1228949,False,False,False,True,high,low,lower,medium,False,False,True,low,True,lower,False,low,higher,lower,False
2238,1228971,True,False,False,True,high,medium,lower,low,True,False,True,medium,False,lower,False,low,higher,lower,False
2239,1228974,True,False,False,False,high,medium,lower,low,False,False,True,high,True,lower,False,low,higher,lower,False
2240,1229178,True,False,False,False,high,medium,lower,low,False,False,True,high,True,lower,False,low,higher,lower,False
2241,1229633,True,True,False,False,high,high,lower,low,False,True,False,medium,True,lower,True,low,higher,lower,False
2242,1229634,True,True,False,False,high,high,lower,low,False,True,False,medium,True,lower,True,low,higher,lower,False
2243,1230216,False,False,False,False,high,high,lower,low,True,False,False,low,False,lower,True,low,higher,lower,False
2244,1231712,True,False,False,True,high,medium,lower,low,True,True,True,high,False,lower,False,low,higher,lower,False
2245,1231817,False,False,False,False,high,low,lower,medium,True,False,True,low,False,lower,False,low,higher,higher,True
2246,1231891,True,False,False,False,high,medium,lower,low,True,True,True,high,True,higher,True,low,higher,lower,False
2247,1232033,False,True,False,False,high,medium,lower,medium,True,False,True,medium,True,lower,False,low,higher,higher,False
2248,1233616,True,True,False,False,low,high,lower,low,True,True,True,medium,True,lower,True,low,higher,lower,False
2249,1234288,True,False,False,True,high,medium,lower,medium,True,True,True,low,True,lower,True,low,higher,lower,False
2250,1234414,False,True,False,True,medium,medium,lower,high,True,True,False,medium,True,lower,False,low,higher,higher,False
2251,1234631,False,True,False,True,medium,medium,lower,high,True,True,False,medium,True,lower,False,low,higher,higher,False
2252,1235392,True,False,True,True,high,high,lower,low,False,True,True,medium,True,higher,True,low,higher,lower,False
2253,1235899,False,False,True,True,high,medium,lower,medium,True,False,True,high,True,higher,True,low,higher,lower,False
2254,1235916,True,False,False,False,high,medium,lower,low,False,False,True,high,True,lower,False,low,higher,lower,False
2255,1235959,False,False,True,True,high,medium,lower,medium,True,False,True,high,True,lower,True,low,higher,lower,False
2256,1238001,True,False,False,True,high,medium,lower,medium,True,True,True,medium,True,higher,True,low,higher,lower,False
2257,1238959,True,False,False,True,high,medium,lower,medium,True,False,True,medium,False,higher,False,medium,higher,lower,False
2258,1239526,False,False,False,False,medium,low,lower,low,False,True,True,low,False,lower,False,low,higher,higher,False
2259,1240005,True,True,False,False,high,medium,lower,low,True,True,True,high,True,lower,True,high,higher,lower,False
2260,1240083,False,False,False,False,high,medium,higher,medium,False,False,False,low,False,lower,True,low,lower,lower,False
